review_id,user_id,neighborhood_id,review_date,review_text,likes,community,commute
127,28,7,1/18/2016,Id exercitation voluptate laboris cupidatat velit amet anim consequat ad fugiat. Nulla cupidatat culpa ipsum ipsum qui labore. Nostrud nostrud nisi deserunt.,103, true,true
128,11,5,10/25/2015,Nulla enim occaecat officia officia nisi quis dolor reprehenderit culpa labore ullamco deserunt amet. Ullamco occaecat aliqua enim aliquip officia anim occaecat.,4, false,true
129,12,10,6/27/2018,Exercitation minim laboris ad ipsum anim consectetur minim ad dolor. Quis minim occaecat eu minim enim.,28, true,false
130,19,10,8/31/2019,Pariatur proident reprehenderit sint labore dolore eiusmod reprehenderit laborum Lorem. Officia officia do eiusmod consequat pariatur est dolore ad Lorem occaecat magna velit culpa fugiat. Consectetur consectetur id veniam ad ea minim ex. Ea ipsum culpa do nulla tempor dolor.,93, true,true
131,32,10,1/23/2018,Laborum ea reprehenderit duis magna minim aute et minim labore tempor sint nisi ullamco culpa. Ex adipisicing commodo labore labore qui eu. Sint irure mollit enim ut esse fugiat ad id pariatur ea culpa sit duis officia. Excepteur est reprehenderit amet in occaecat dolor minim veniam magna qui cupidatat nostrud sint.,91, true,true
132,34,3,6/6/2019,Anim veniam eu veniam aute non laboris culpa deserunt cillum enim nulla nostrud est et ea. Culpa magna tempor pariatur enim exercitation do cillum. Sit sit esse incididunt et enim proident cillum cillum. Aliqua aliquip dolor aliquip reprehenderit cupidatat amet.,131, true,false
133,7,3,6/14/2015,Excepteur ullamco minim esse laborum labore amet nulla dolore tempor mollit duis cupidatat. Tempor eu exercitation laboris et proident aliquip enim culpa exercitation laborum officia. Voluptate ut laborum aute.,56, true,false
134,9,5,10/22/2019,Dolore laborum Lorem non ut. Consectetur consequat velit in cillum ea.,76, true,true
135,14,10,5/22/2019,Voluptate velit Lorem cillum veniam laborum do cillum voluptate qui amet ad ipsum officia velit. Adipisicing sunt enim et dolor ad. Officia non consequat in aliquip anim fugiat cillum eiusmod enim irure sit adipisicing. Nisi non proident exercitation ad id fugiat cillum adipisicing fugiat qui commodo.,61, true,true
136,50,4,11/13/2019,Aute laboris ea labore. Aliquip voluptate consectetur elit nisi culpa laborum adipisicing cillum excepteur veniam.,76, false,false
137,7,6,12/25/2017,Qui do velit fugiat excepteur cupidatat ea irure tempor excepteur do in est magna dolore ex. Consequat non voluptate duis ad non ut pariatur.,82, false,false
138,8,6,8/29/2020,Non qui ipsum aliquip amet veniam eiusmod cupidatat aliqua ex deserunt. Eiusmod excepteur labore exercitation minim amet aute non do culpa commodo anim aliquip pariatur et. Amet voluptate veniam aliquip et sit ex Lorem excepteur mollit voluptate sit exercitation. Pariatur laborum voluptate irure sit enim nisi deserunt adipisicing ut elit quis mollit laborum veniam.,124, true,true
139,10,9,10/25/2015,Proident aliqua in laborum veniam incididunt elit pariatur ut adipisicing non sit consequat fugiat velit. Ex esse pariatur nostrud anim ad esse.,93, false,false
140,28,8,3/28/2016,Sint pariatur adipisicing tempor pariatur minim esse deserunt commodo irure et ipsum reprehenderit. Voluptate amet culpa nulla mollit sit pariatur incididunt.,95, false,false
141,28,4,2/9/2016,Dolore non elit nulla eiusmod velit ex. Cillum adipisicing dolore proident labore id dolor amet mollit laboris. Pariatur anim elit aute.,149, true,true
142,4,8,3/13/2018,Lorem eiusmod non esse dolore aliqua nisi do est quis excepteur officia ex in in. Ut minim sunt ut incididunt veniam qui pariatur ut. Enim nulla Lorem deserunt anim minim pariatur enim est exercitation. Minim qui cupidatat id non consectetur cupidatat cillum ipsum voluptate ipsum laborum mollit dolore ea.,128, true,false
143,50,7,7/1/2016,Non ex ex culpa proident sint sint aute incididunt labore magna ut mollit nostrud aliqua aute. Ea amet labore nulla laborum consectetur ad cupidatat sunt non ipsum sunt aliqua exercitation ut amet. Non duis culpa adipisicing veniam ea cillum voluptate consectetur occaecat quis qui nisi. Duis sit cillum mollit ullamco pariatur nulla eu cupidatat anim duis culpa sit in.,147, true,true
144,11,2,5/10/2017,Eu anim mollit aliqua. Exercitation veniam ullamco exercitation. Nostrud fugiat esse eu magna in proident incididunt ullamco.,102, false,true
145,41,9,5/24/2019,Ad enim dolor elit Lorem consequat id ullamco ut elit. Eiusmod cupidatat occaecat labore officia. Incididunt reprehenderit irure dolore duis laborum exercitation ipsum culpa quis fugiat non excepteur velit exercitation.,66, true,true
146,27,5,10/1/2016,Quis nisi est deserunt est esse voluptate incididunt consequat commodo elit amet. Pariatur cillum proident tempor culpa ex. Adipisicing in excepteur minim dolore.,134, false,false
147,14,5,8/10/2020,Aute aliquip quis non esse quis esse cupidatat excepteur nisi. Velit cupidatat incididunt cupidatat amet nulla labore nulla amet incididunt enim.,99, true,true
148,10,2,7/21/2016,Eiusmod excepteur aliqua aliquip deserunt reprehenderit aliquip mollit laborum nostrud id ipsum et fugiat. Incididunt nulla reprehenderit voluptate nisi minim dolore proident non mollit elit nulla. Tempor tempor mollit cupidatat occaecat deserunt cupidatat incididunt laboris. Consectetur elit consequat et duis cupidatat.,30, false,true
149,16,8,12/29/2019,Mollit eiusmod nisi ut magna veniam anim ad. Est amet est aliquip culpa eiusmod labore consequat adipisicing voluptate do anim aliquip duis.,57, true,false
150,36,9,11/9/2016,Commodo in minim ipsum eiusmod. Fugiat exercitation officia ad excepteur laborum eiusmod amet. Commodo tempor voluptate magna minim velit irure elit et in fugiat ex mollit occaecat ex minim.,130, true,false
151,20,3,6/27/2015,Id enim Lorem in proident. Nostrud do est et. Aliqua commodo id esse deserunt. Ad fugiat in dolore officia veniam magna laborum adipisicing veniam non non qui ipsum.,137, false,true
152,41,3,4/5/2019,Exercitation cupidatat consectetur aliquip nulla. Ad tempor ex ea do labore magna ex.,32, false,true
153,45,1,8/23/2020,Voluptate officia consectetur irure do laborum in id nisi consectetur id incididunt veniam. In aliquip esse cillum.,49, true,true
154,29,8,11/18/2018,Quis et in in velit ea excepteur ipsum aliquip anim cupidatat dolor pariatur eu Lorem excepteur. Id officia ex irure est nulla laborum cillum.,23, false,false
155,48,10,9/27/2018,Nulla ad in ullamco. Do ex aliquip proident fugiat esse proident irure officia eiusmod sit nisi.,90, true,false
156,32,7,2/2/2015,Laborum duis occaecat aliqua reprehenderit aute pariatur aute ut ex. Mollit ut commodo proident excepteur dolor sint ut labore fugiat dolor non ut laboris.,57, false,false
157,47,8,9/21/2018,Enim eiusmod ex sint ut minim ut. Eiusmod cillum aute aute nulla consequat amet aute nisi. Elit cupidatat qui veniam commodo consectetur fugiat eiusmod exercitation consectetur est ullamco ea.,110, true,false
158,30,2,9/13/2017,Culpa eiusmod commodo eu aliquip deserunt ex dolore reprehenderit. Exercitation magna labore elit dolore elit laboris aute esse et. Esse sit excepteur anim veniam sunt ullamco veniam eiusmod eiusmod nisi proident elit veniam.,62, true,false
159,18,1,7/12/2020,Quis commodo velit laborum ea eu excepteur incididunt pariatur officia labore deserunt. Ad et aute amet labore Lorem ea dolore elit in. Velit dolor reprehenderit exercitation amet.,56, true,false
160,14,9,2/6/2018,Consequat exercitation laborum sit laborum fugiat eu aliquip esse aliqua. Id labore ea aliqua officia eu ad amet voluptate. Anim non voluptate non officia qui cillum veniam aliqua veniam velit eu ea aute nisi. Irure laboris eiusmod laborum ex non id do proident irure ullamco.,91, true,true
161,17,3,9/1/2020,Irure magna veniam qui reprehenderit laboris sunt exercitation mollit. Exercitation laborum id aliquip dolor esse culpa proident adipisicing dolore sunt eu amet eiusmod. Occaecat nostrud nulla commodo esse.,39, false,true
162,8,8,6/17/2019,Ipsum sint tempor aliqua nisi anim culpa excepteur in irure consequat esse labore sunt. Amet adipisicing magna mollit est elit aliqua pariatur. Aute minim id cupidatat ex et est labore. Sint Lorem ipsum sunt ea sunt.,43, false,false
163,31,5,11/18/2016,Et excepteur incididunt non dolor elit incididunt ex qui. Pariatur amet pariatur culpa proident sit irure ut esse duis.,23, false,false
164,15,9,3/23/2018,Dolore sint quis est cillum est sit do nisi. Ipsum nulla adipisicing aute anim tempor sunt excepteur mollit elit irure laboris.,92, true,true
165,32,1,4/1/2019,Tempor dolore ad velit sint non pariatur. Sint laborum in labore minim et pariatur ea non laboris laborum exercitation exercitation sint do aute. Id reprehenderit incididunt sunt fugiat. Anim est ullamco fugiat dolor nisi laborum eiusmod non est pariatur in.,66, true,true
166,46,6,10/29/2016,Dolor in aliqua elit laboris adipisicing amet amet pariatur nostrud anim. Aute velit sit elit laboris occaecat id ullamco sint.,141, false,false
167,10,7,9/9/2019,Ad id veniam eiusmod exercitation voluptate voluptate mollit anim ullamco proident consequat nostrud duis. Ut esse aliqua nisi esse ut mollit elit.,39, false,true
168,14,2,5/3/2016,Non consectetur enim nisi laborum. Et ea deserunt id mollit minim aute.,140, false,true
169,15,2,6/17/2019,Aute ex ipsum consequat enim ea fugiat nostrud elit ullamco consequat sit anim. Enim enim eiusmod consequat esse eu elit deserunt anim quis mollit incididunt non cillum.,136, true,false
170,47,1,8/15/2015,Qui Lorem labore fugiat consequat eiusmod ea velit eiusmod minim dolore pariatur. Deserunt pariatur voluptate mollit tempor enim dolor deserunt qui aute ea irure duis enim labore fugiat. Aute voluptate amet ad culpa consectetur ipsum voluptate do ad reprehenderit exercitation officia cupidatat.,30, true,true
171,22,4,9/22/2017,Qui cillum excepteur ad culpa ipsum dolore cupidatat proident ex. Enim commodo occaecat proident consectetur consequat velit.,15, true,true
172,1,8,9/12/2016,Sit consectetur exercitation reprehenderit irure pariatur officia eiusmod elit occaecat laboris nostrud cupidatat deserunt eu ut. Occaecat et exercitation sint enim sint elit labore velit laborum proident consectetur nostrud anim. Proident quis aliqua dolore reprehenderit commodo mollit occaecat reprehenderit magna nostrud ipsum ullamco fugiat officia sit. Elit velit culpa incididunt.,55, false,false
173,34,8,3/1/2015,Minim incididunt magna consectetur qui cupidatat adipisicing consectetur culpa. Cillum consequat nostrud pariatur amet id enim pariatur laborum.,149, true,false
174,1,4,4/25/2018,Eu mollit magna sit. Enim commodo elit fugiat do ut velit anim culpa excepteur. Dolor qui elit irure. Id nostrud nisi ex occaecat nisi ea nulla velit culpa do laboris sit elit.,36, false,true
175,48,2,11/14/2019,Sunt exercitation adipisicing non duis est irure mollit id irure aliquip qui qui incididunt. Lorem eu voluptate sit do velit ipsum sunt eiusmod cupidatat.,120, false,false
176,42,3,2/12/2015,Est quis ex quis irure nostrud et. Laboris et elit sunt excepteur. Consectetur cillum officia cupidatat esse ullamco dolore non cillum qui duis amet do tempor occaecat.,82, true,true
177,44,8,6/26/2018,Deserunt mollit pariatur officia esse fugiat. Commodo pariatur in enim irure labore ad eiusmod magna cupidatat laboris. Adipisicing amet commodo esse sint non quis Lorem eu. Occaecat proident occaecat voluptate.,38, true,false
178,9,3,11/15/2020,Eu duis magna deserunt eu est irure quis sint ad Lorem eiusmod pariatur pariatur. Ea cillum duis velit ipsum nisi minim non commodo duis sint reprehenderit. Est esse eu cupidatat aliqua proident voluptate aliquip fugiat esse.,12, false,true
179,49,3,9/28/2019,Do magna reprehenderit duis laboris officia fugiat ea magna eiusmod. Commodo non non occaecat consequat exercitation consequat est amet officia Lorem velit ex veniam voluptate.,13, false,false
180,40,4,2/22/2020,Laboris ad quis do ipsum Lorem id pariatur irure est sit. Minim minim exercitation nostrud ex dolore in consequat.,96, false,true
181,17,8,10/20/2020,Cillum amet laboris quis. Ad adipisicing in laboris ad. Fugiat sint magna nisi dolor est.,47, true,false
182,10,7,11/28/2020,Cillum dolore do aliqua irure ea aliquip sit nostrud. Minim do duis id consequat cupidatat ex sit sit veniam velit est eu culpa. Voluptate in consectetur labore et.,49, false,false
183,36,10,12/21/2018,Ex labore deserunt fugiat excepteur esse enim eu velit ut ad nostrud labore enim nulla irure. Aliquip enim mollit id proident pariatur culpa laboris occaecat non consequat.,45, false,false
184,7,9,3/12/2020,Dolor occaecat dolor exercitation deserunt dolor. Incididunt aute aliquip elit sint irure elit est id irure pariatur exercitation id qui est excepteur.,111, false,true
185,16,8,6/17/2020,Exercitation occaecat enim aute deserunt nisi qui mollit anim reprehenderit velit excepteur. Mollit consequat sint magna est non irure labore tempor aliquip exercitation deserunt ad laborum minim. Anim excepteur aliquip cupidatat dolore culpa exercitation ipsum eu labore nisi nostrud deserunt. Ullamco eu nostrud do minim amet occaecat magna dolore voluptate.,62, false,false
186,30,8,1/6/2020,Anim ad mollit tempor proident dolor non nostrud incididunt adipisicing incididunt culpa amet Lorem commodo laborum. Cupidatat dolore cupidatat occaecat labore nostrud dolore pariatur. Lorem cupidatat commodo aliqua.,95, true,true
187,30,1,12/27/2015,Adipisicing laboris excepteur qui nisi occaecat aliquip ullamco cillum proident mollit ex deserunt sunt. Irure reprehenderit nostrud occaecat ipsum sint adipisicing. Pariatur sint pariatur pariatur amet ipsum minim elit nulla deserunt ullamco officia consectetur.,147, true,false
188,42,8,6/14/2018,Aliquip officia qui laboris ad nisi ullamco nostrud ullamco ex enim non anim. Esse do sit commodo voluptate labore enim adipisicing incididunt nostrud. Cupidatat anim aliqua quis quis eiusmod ea adipisicing velit.,138, false,false
189,22,3,8/15/2017,Cillum commodo irure deserunt veniam consectetur et pariatur in. Ex minim non proident sit enim culpa adipisicing sunt commodo nulla. Cupidatat dolore nostrud velit laboris. Adipisicing deserunt ipsum laborum commodo eu consequat ipsum sint culpa est officia ad.,125, true,true
190,10,9,11/22/2020,Duis in do dolore esse commodo excepteur velit fugiat nisi deserunt laborum elit irure est dolor. Occaecat occaecat dolor reprehenderit in voluptate enim.,69, true,false
191,23,2,6/26/2015,Deserunt irure velit ut quis. Reprehenderit tempor Lorem occaecat eiusmod adipisicing quis id.,28, true,true
192,38,4,11/18/2015,Aliquip aliquip eu duis aliqua culpa ad ad laboris sunt magna in dolor ea. Deserunt officia eu labore et et ad minim anim. Mollit sint amet et officia mollit cillum velit enim sit officia.,141, true,true
193,50,3,5/14/2018,Labore consequat sint deserunt ad voluptate ut non elit aliquip ad ea fugiat nulla. Elit magna aute sint eu enim culpa dolor ipsum aute irure. Ullamco nostrud sit proident excepteur nisi commodo nisi consequat amet excepteur ullamco eiusmod in.,144, false,true
194,34,6,6/21/2017,Sint proident excepteur magna eiusmod esse sunt. Magna sunt nisi nisi proident excepteur nulla in. Magna cillum esse adipisicing ea incididunt occaecat dolore. Nisi excepteur cillum veniam consequat sint id.,45, true,false
195,22,3,8/22/2020,Magna non elit est pariatur. Culpa laboris exercitation proident dolore cupidatat commodo commodo. Labore cupidatat consequat sint ea cillum dolore exercitation cupidatat qui adipisicing irure.,97, false,true
